X;Y;OBJECTID;created_date;created_user;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;fk_nomtech;last_edited_user;last_edited_date;villeca;nomfrancais;nomlatin;GlobalID;CreationDate;Creator;EditDate;Editor;feuillage;remarquable
1720079.4824;8296249.012;3159;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;10;4;90;ABATTU;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;01/02/2020;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{6496B6B9-34C3-446A-AE81-26798CF19374};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720085.3342;8296232.5219;3160;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;10;1;90;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{776D10CD-EB3C-4CD3-BDEA-7BB0DD6687A9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720083.6481;8296236.884;3161;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;10;1;90;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{08F38FB6-49F9-449F-9F82-35D1D963A3C5};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720077.7989;8296234.5036;3162;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;10;0;90;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{F1E43298-9E1A-4F65-B1F0-695F72207704};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720080.872;8296236.8505;3163;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;10;0;90;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{95F3BB02-7857-4C23-9F1B-C260E8EC808D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720084.9694;8296241.0482;3164;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;2;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;ACEPSE;mickael.delaere;02/02/2017;Ville;ACEPSE;ACEPSE;{34005FB7-06E4-4DB4-89D2-A3D59C94CA47};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720086.4894;8296242.5025;3165;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;3;70;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;ACEPSE;mickael.delaere;02/02/2017;Ville;ACEPSE;ACEPSE;{13BA9A73-8B3F-4746-8E2B-6F98F29F6312};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720088.8029;8296241.1148;3166;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;1;70;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;ACEPSE;mickael.delaere;02/02/2017;Ville;ACEPSE;ACEPSE;{5A0D189C-1961-4D12-8786-987B2F9684E8};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720089.067;8296243.4282;3167;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;1;100;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;ACEPSE;mickael.delaere;02/02/2017;Ville;ACEPSE;ACEPSE;{D5A54DC1-AC1B-40DF-B944-A6726D3129E3};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720091.777;8296242.7676;3168;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;2;90;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;ACEPSE;mickael.delaere;02/02/2017;Ville;ACEPSE;ACEPSE;{13058758-02B3-40B1-AABF-0DACB20258C6};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720091.38;8296245.5105;3169;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;2;120;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;ACEPSE;mickael.delaere;02/02/2017;Ville;ACEPSE;ACEPSE;{6BF0D604-F8E2-4695-A17D-185C09C47128};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720099.7641;8296267.1037;3170;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;80;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{6513CF8A-7184-4BF9-88F2-1917F14BE3D3};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720101.06;8296263.7197;3171;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;90;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{45F46FF6-1EB6-4BBC-BCD3-FD8D84078E91};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720104.7612;8296264.8042;3172;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;100;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{3F50F567-2786-4375-951B-92D3CC41F300};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720103.9147;8296268.1353;3173;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;75;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{569A58C9-32CA-492F-A504-18571D169E2C};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720102.8567;8296271.8101;3174;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;80;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{33ECA4A9-D60D-4E46-882F-6639927581E6};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720106.6108;8296272.921;3175;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;90;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{D8F9EF55-9E51-4720-8C10-2CC27058B7C4};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720107.563;8296269.3256;3176;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;70;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{361C7A26-37CE-4456-AC9A-B5EFFE27E53D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720134.1851;8296465.1078;3177;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{EBC34866-07F9-4493-BB2E-F5E78242E4EF};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720108.5153;8296265.9416;3178;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;4;2;110;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;17/02/2017;Ville;TILCOR;TILCOR;{3749EF33-E63B-40B5-A635-52B6AF0AF358};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720139.1022;8296281.7098;3179;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;100;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{9612AED9-ADFF-44DB-B182-B75B2A3B904D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720142.8364;8296282.6026;3180;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;80;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{CF6AC717-0DFC-45C4-81F3-B33458F2D4D8};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720146.8351;8296283.5285;3181;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;80;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{10D0204D-6F4F-493D-8EFA-C1FEEACEF64D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720150.5032;8296284.6196;3182;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;90;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{FDD557B1-A63D-46DD-BFF1-EB5EC926FDDA};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720151.363;8296281.0836;3183;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;90;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{DF73A6A7-3328-4A12-A3A1-28330F58ABA1};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720147.6948;8296279.7943;3184;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;30;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{2009CA32-FFA2-449E-894D-6EEE2106E0FE};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720143.7953;8296278.9675;3185;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;70;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{9D220479-8635-49EB-8919-249B46F86DED};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720139.9289;8296277.8433;3186;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;90;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{F830116F-079B-4136-BC16-C7A41A5B1FEA};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720140.8877;8296274.9352;3187;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;40;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{A5ED5237-93E5-4A3F-A85C-E7AA0FEC1A3D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720144.6881;8296275.8281;3188;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;80;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{23F5B8EF-029A-4F49-ADB3-82BD32988D51};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720148.4223;8296276.8531;3189;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;95;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{26FA5A26-4DD8-4974-9636-191C4AEEFDFD};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720152.2227;8296277.9442;3190;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;5;3;95;EN PLACE;Adulte;Tête de chat;Revetement non permeable;Alignement;Non;RAS;;20;0,5;0;;PLAACE;mickael.delaere;17/02/2017;Ville;PLAACE;PLAACE;{B8A9A857-8000-443E-AFBE-963BC758D633};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720170.6468;8296255.3751;3191;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;12;4;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{B27024AA-DDFF-4D50-B8DB-EE67A494EFD6};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720169.3784;8296250.8936;3192;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;12;4;120;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{7D265531-3569-4CD4-8D7A-4B1F8394D6CC};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720175.8424;8296251.9257;3193;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;16;4;125;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{D5EDF3D1-2CA8-42A9-BAB7-1E145FFD0938};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720178.7775;8296249.1501;3194;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;14;4;115;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{4F1E61DF-D932-403C-BE36-617D0FBB34EE};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720185.3206;8296251.1339;3195;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;12;3;65;ABATTU;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;30;1;0;;BETPEN;mickael.delaere;02/02/2017;Ville;BETPEN;BETPEN;{D98C8E4F-7FD7-4DCF-A7C9-2297237C65AE};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720189.4054;8296250.8172;3196;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;8;0;40;ABATTU;Adulte;Cépée;Gazon;Groupe;Non;Cépée de 2 brins;;15;0,5;0;;BETPEN;mickael.delaere;02/02/2017;Ville;BETPEN;BETPEN;{F96ADD6B-434C-49A0-A987-07CEA9B138DF};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720191.1102;8296253.9504;3197;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;8;1;70;ABATTU;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;15;0,5;0;;BETPEN;mickael.delaere;02/02/2017;Ville;BETPEN;BETPEN;{D6C59698-1EE1-4923-A8BF-6D81EC66E277};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720186.0733;8296257.4395;3198;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;14;3;115;EN PLACE;Adulte;Libre;Gazon;Groupe;Non;RAS;;30;1;0;;BETPEN;mickael.delaere;02/02/2017;Ville;BETPEN;BETPEN;{98F01DF7-81B4-4ABE-B639-E3BE26946EE7};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720226.2824;8296282.1122;3199;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;7;0;90;EN PLACE;Adulte;Semi libre;Gazon;Isolé;Non;Non marqué;;25;0,5;0;;CEDLIB;mickael.delaere;02/02/2017;Ville;CEDLIB;CEDLIB;{FC23B044-4971-43B7-98B5-346DC741AD8D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720216.7223;8296300.7101;3200;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;8;3;70;EN PLACE;Adulte;Semi libre;Gazon;Isolé;Non;RAS;;15;0,5;0;;AESHIP;mickael.delaere;02/02/2017;Ville;AESHIP;AESHIP;{B3CEE320-B4BE-4E3C-B1E0-344B5133C83C};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720206.8083;8296298.0914;3201;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;11;3;140;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;20;0,5;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{E6DC5893-E78E-4599-A526-97514BD69538};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720206.0948;8296295.6325;3202;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;11;3;115;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;20;0,5;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{1ECC6D26-1060-456E-B48D-8EC78A5B2086};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720203.7151;8296297.496;3203;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;11;3;130;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;20;0,5;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{C8574EDC-F31A-4ACA-9C8D-E44BC0B05353};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720171.2355;8296298.6018;3204;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;6;2;80;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBET;mickael.delaere;02/02/2017;Ville;CARBET;CARBET;{BF5FA8E9-F42B-4BC1-A659-E50489B2CBC5};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720178.8496;8296299.1581;3205;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;6;2;90;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBET;mickael.delaere;02/02/2017;Ville;CARBET;CARBET;{6484F056-CB39-4997-856A-0F2F1C23E0A9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720189.1601;8296302.5305;3206;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;7;2;70;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBET;mickael.delaere;02/02/2017;Ville;CARBET;CARBET;{3497D0B3-3C1E-4D74-BFF1-D4C4E2D0E749};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720200.3037;8296303.4045;3207;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;7;0;90;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{A3EF5531-1544-4465-92F2-89219EADD0BB};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720205.0228;8296304.1191;3208;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;7;0;90;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{C0D894D0-ED55-4F8E-912D-1FB2D2CEFAE3};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720209.0678;8296304.7145;3209;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;7;0;90;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{13DEA441-A0A9-45C2-93A1-D94EC2CF204E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720214.1438;8296305.9049;3210;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;7;0;90;EN PLACE;Adulte;Semi libre;Gazon;Alignement;Non;RAS;;20;0,5;0;;CARBETfas;mickael.delaere;02/02/2017;Ville;CARBETfas;CARBETfas;{FA4FE587-441F-4471-A784-BC35AE8F8AC4};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720222.9473;8296309.0391;3211;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;6;0;40;EN PLACE;Adulte;Cépée;Gazon;Groupe;Non;Cépée de 4 brins : 4 x 40 cm de circonférence;;20;0,5;0;;CUPSEM;mickael.delaere;02/02/2017;Ville;CUPSEM;CUPSEM;{8AF56171-3EF3-4231-AA93-1A35AD1590D4};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720224.2953;8296311.2205;3212;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;6;0;40;EN PLACE;Adulte;Cépée;Gazon;Groupe;Non;Cépée de 3 brins : 3 x 40 cm de circonférence;;20;0,5;0;;CUPSEM;mickael.delaere;02/02/2017;Ville;CUPSEM;CUPSEM;{9695B3FE-5799-4892-9AE3-95C3647CFEE7};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720221.4796;8296311.7356;3213;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;6;0;45;EN PLACE;Adulte;Cépée;Gazon;Groupe;Non;Cépée de 4 brins : 4 x 45 cm de circonférence;;20;0,5;0;;CUPSEM;mickael.delaere;02/02/2017;Ville;CUPSEM;CUPSEM;{1E2E59F6-2BC4-45B5-89FD-CAA340FABF96};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720172.8166;8296475.4903;3214;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{A2C44F37-783C-415A-BDCB-59DF921AA8A5};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720167.9587;8296474.1678;3215;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{D4B7BEA6-1F2E-48FE-840B-5235748C4C3A};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720163.2331;8296472.9112;3216;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{D263F40A-5FBC-4D09-BE47-A71A1DEA5041};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720158.1109;8296471.6216;3217;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{4A0C8F3C-6D36-4640-A4C8-A211BB6BF368};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720153.7488;8296470.3982;3218;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{DDE25C2B-A3C5-4B3D-B179-C06067CF586A};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720148.6595;8296469.0095;3219;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;55;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{0F888BD4-EE22-479D-BD7D-31D3B0604FFA};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
